date,lat,lon,alt,temperature,pressure,humidity,light,ir_light,uv_light,mq3,mq135,mq7,mq4
1433897152275,48.245787333,16.431553,137.4,28.1,1007.13,,,,,32,63,86,45
1433897152483,48.245787333,16.431553,137.4,28.1,1007.15,,,,,32,63,87,45
1433897152693,48.245787333,16.431553,137.4,28.1,1007.21,,,,,32,63,86,45
1433897152902,48.245787333,16.431553,137.4,28.1,1007.16,,,,,32,63,86,45
1433897153111,48.245787333,16.431553,137.4,28.1,1007.2,,,,,32,63,86,45
1433897153320,48.245787333,16.431553,137.4,28.1,1007.18,,,,,32,63,86,45
1433897153528,48.245787333,16.431553,137.4,28.1,1007.11,,,,,32,63,86,45
1433897153735,48.245787333,16.431553,137.4,28.1,1007.15,,,,,32,63,86,45
1433897153943,48.245787333,16.431553,137.4,28.1,1007.12,,,,,32,63,86,45
1433897154150,48.245787333,16.431553,137.4,28.1,1007.1,,,,,32,63,86,45
1433897154358,48.245787333,16.431553,137.4,28.1,1007.14,,,,,32,63,86,45
1433897154566,48.245787333,16.431553,137.4,28.1,1007.19,,,,,32,63,86,45
1433897154774,48.245787333,16.431553,137.4,28.1,1007.08,,,,,32,63,86,45
1433897154980,48.245787333,16.431553,137.4,28.1,1007.19,,,,,32,63,86,45
1433897155188,48.245787333,16.431553,137.4,28.1,1007.16,,,,,32,63,86,45
1433897155396,48.245787333,16.431553,137.4,28.1,1007.14,,,,,32,62,86,45
1433897155604,48.245787333,16.431553,137.4,28.1,1007.18,,,,,32,63,86,45
1433897155811,48.245787333,16.431553,137.4,28.1,1007.16,,,,,32,62,86,45
1433897156019,48.245787333,16.431553,137.4,28.1,1007.18,,,,,32,62,86,45
1433897156229,48.245787333,16.431553,137.4,28.1,1007.21,,,,,32,62,86,45
1433897156436,48.245787333,16.431553,137.4,28.1,1007.15,,,,,32,62,86,45
1433897156644,48.245787333,16.431553,137.4,28.1,1007.16,,,,,32,62,85,45
1433897156852,48.245787333,16.431553,137.4,28.1,1007.17,,,,,32,62,86,45
1433897157059,48.245787333,16.431553,137.4,28.1,1007.18,,,,,32,62,86,45
1433897157267,48.245787333,16.431553,137.4,28.1,1007.22,,,,,32,62,85,45
1433897157477,48.245787333,16.431553,137.4,28.2,1007.19,,,,,32,62,85,45
1433897157688,48.245787333,16.431553,137.4,28.1,1007.28,,,,,32,62,85,45
1433897157897,48.245787333,16.431553,137.4,28.1,1007.2,,,,,32,62,86,45
1433897158105,48.245787333,16.431553,137.4,28.1,1007.15,,,,,32,62,85,45
1433897158312,48.245787333,16.431553,137.4,28.1,1007.16,,,,,32,62,85,45
1433897158519,48.245787333,16.431553,137.4,28.1,1007.15,,,,,32,62,85,45
1433897158726,48.245787333,16.431553,137.4,28.1,1007.17,,,,,32,62,85,45
1433897158934,48.245787333,16.431553,137.4,28.1,1007.23,,,,,32,62,85,45
1433897159142,48.245787333,16.431553,137.4,28.1,1007.14,,,,,32,62,85,45
1433897159349,48.245787333,16.431553,137.4,28.1,1007.17,,,,,32,62,85,45
1433897159558,48.245787333,16.431553,137.4,28.1,1007.21,,,,,32,62,85,45
1433897159765,48.245787333,16.431553,137.4,28.1,1007.2,,,,,32,62,85,45
1433897159973,48.245787333,16.431553,137.4,28.1,1007.24,,,,,31,62,85,45
1433897160180,48.245787333,16.431553,137.4,28.1,1007.18,,,,,31,62,85,45
1433897160387,48.245787333,16.431553,137.4,28.1,1007.18,,,,,31,62,85,45
1433897160594,48.245787333,16.431553,137.4,28.2,1007.22,,,,,31,62,85,45
1433897160803,48.245787333,16.431553,137.4,28.1,1007.18,,,,,31,62,85,45
1433897161011,48.245787333,16.431553,137.4,28.1,1007.15,,,,,31,62,85,45
1433897161219,48.245787333,16.431553,137.4,28.1,1007.22,,,,,31,62,85,45
1433897161426,48.245787333,16.431553,137.4,28.1,1007.21,,,,,31,61,85,45
1433897161633,48.245787333,16.431553,137.4,28.1,1007.19,,,,,31,61,85,45
1433897161839,48.245787333,16.431553,137.4,28.1,1007.17,,,,,31,61,84,45
1433897162048,48.245787333,16.431553,137.4,28.1,1007.16,,,,,31,61,84,44
1433897162255,48.245787333,16.431553,137.4,28.1,1007.19,,,,,31,61,84,44
1433897162462,48.245787333,16.431553,137.4,28.1,1007.18,,,,,31,61,84,44
1433897162670,48.245787333,16.431553,137.4,28.1,1007.14,,,,,31,61,84,44
1433897162877,48.245787333,16.431553,137.4,28.1,1007.12,,,,,31,61,84,44
1433897163086,48.245787333,16.431553,137.4,28.1,1007.14,,,,,31,61,84,44
1433897163293,48.245787333,16.431553,137.4,28.1,1007.16,,,,,31,61,84,44
1433897163501,48.245787333,16.431553,137.4,28.1,1007.17,,,,,31,61,84,44
1433897163709,48.245787333,16.431553,137.4,28.1,1007.15,,,,,31,61,84,44
1433897163916,48.245787333,16.431553,137.4,28.1,1007.13,,,,,31,62,84,44
1433897164124,48.245787333,16.431553,137.4,28.1,1007.15,,,,,31,61,83,44
1433897164331,48.245787333,16.431553,137.4,28.1,1007.15,,,,,31,61,83,44
1433897164537,48.245787333,16.431553,137.4,28.1,1007.12,,,,,31,61,84,44
1433897164745,48.245787333,16.431553,137.4,28.1,1007.14,,,,,31,61,84,44
1433897164953,48.245787333,16.431553,137.4,28.1,1007.14,,,,,31,61,84,44
1433897165160,48.245787333,16.431553,137.4,28.1,1007.15,,,,,31,61,84,44
1433897165367,48.245787333,16.431553,137.4,28.1,1007.2,,,,,31,62,84,44
1433897165574,48.245787333,16.431553,137.4,28.1,1007.15,,,,,31,62,84,44
1433897165782,48.245787333,16.431553,137.4,28.1,1007.14,,,,,31,62,84,45
1433897165989,48.245787333,16.431553,137.4,28.1,1007.15,,,,,31,62,84,45
1433897166196,48.245787333,16.431553,137.4,28.1,1007.17,,,,,31,62,84,45
1433897166403,48.245787333,16.431553,137.4,28.1,1007.15,,,,,31,62,84,45
1433897166614,48.245787333,16.431553,137.4,28.1,1007.15,,,,,31,62,84,45
1433897166825,48.245787333,16.431553,137.4,28.1,1007.22,,,,,31,62,85,45
1433897167034,48.245787333,16.431553,137.4,28.1,1007.18,,,,,31,62,84,45
1433897167241,48.245787333,16.431553,137.4,28.1,1007.14,,,,,31,63,85,45
1433897167448,48.245787333,16.431553,137.4,28.1,1007.2,,,,,31,63,85,45
1433897167656,48.245787333,16.431553,137.4,28.1,1007.16,,,,,31,63,85,45
1433897167863,48.245787333,16.431553,137.4,28.1,1007.17,,,,,31,63,85,45
1433897168069,48.245787333,16.431553,137.4,28.1,1007.14,,,,,31,63,85,45
1433897168277,48.245787333,16.431553,137.4,28.2,1007.13,,,,,31,63,85,45
1433897168485,48.245787333,16.431553,137.4,28.1,1007.21,,,,,31,63,85,45
1433897168692,48.245787333,16.431553,137.4,28.2,1007.13,,,,,31,63,85,45
1433897168899,48.245787333,16.431553,137.4,28.2,1007.14,,,,,31,64,85,45
1433897169106,48.245787333,16.431553,137.4,28.2,1007.16,,,,,31,64,85,45
1433897169314,48.245787333,16.431553,137.4,28.2,1007.14,,,,,31,64,85,45
1433897169521,48.245787333,16.431553,137.4,28.2,1007.19,,,,,31,64,86,45
1433897169728,48.245787333,16.431553,137.4,28.2,1007.2,,,,,31,64,86,45
1433897169935,48.245787333,16.431553,137.4,28.2,1007.2,,,,,31,64,86,45
1433897170142,48.245787333,16.431553,137.4,28.2,1007.26,,,,,31,64,86,45
1433897170348,48.245787333,16.431553,137.4,28.2,1007.16,,,,,31,64,86,45
1433897170555,48.245787333,16.431553,137.4,28.2,1007.2,,,,,31,64,86,45
1433897170762,48.245787333,16.431553,137.4,28.2,1007.15,,,,,31,64,86,45
1433897170970,48.245787333,16.431553,137.4,28.2,1007.17,,,,,31,64,86,45
1433897171177,48.245787333,16.431553,137.4,28.2,1007.2,,,,,31,64,86,45
1433897171383,48.245787333,16.431553,137.4,28.2,1007.2,,,,,31,64,86,45
1433897171591,48.245787333,16.431553,137.4,28.2,1007.14,,,,,31,65,86,45
1433897171804,48.245787333,16.431553,137.4,28.2,1007.13,,,,,31,65,86,45
1433897172011,48.245787333,16.431553,137.4,28.2,1007.11,,,,,31,65,86,45
1433897172218,48.245787333,16.431553,137.4,28.2,1007.2,,,,,31,65,85,45
1433897172426,48.245787333,16.431553,137.4,28.2,1007.18,,,,,31,65,86,45
1433897172633,48.245787333,16.431553,137.4,28.2,1007.17,,,,,31,65,86,45
1433897172841,48.245787333,16.431553,137.4,28.2,1007.14,,,,,31,64,86,45
1433897173048,48.245787333,16.431553,137.4,28.3,1007.15,,,,,31,64,85,45
1433897173255,48.245787333,16.431553,137.4,28.3,1007.19,,,,,31,64,85,45
1433897173463,48.245787333,16.431553,137.4,28.3,1007.11,,,,,31,65,86,45
1433897173670,48.245787333,16.431553,137.4,28.3,1007.14,,,,,31,64,85,45
1433897173877,48.245787333,16.431553,137.4,28.3,1007.18,,,,,31,65,85,45
1433897174087,48.245787333,16.431553,137.4,28.3,1007.08,,,,,31,65,85,45
1433897174294,48.245787333,16.431553,137.4,28.3,1007.15,,,,,31,64,85,45
1433897174502,48.245787333,16.431553,137.4,28.3,1007.22,,,,,31,64,85,45
1433897174710,48.245787333,16.431553,137.4,28.3,1007.15,,,,,31,64,85,45
1433897174917,48.245787333,16.431553,137.4,28.3,1007.18,,,,,31,64,85,45
1433897175124,48.245787333,16.431553,137.4,28.3,1007.11,,,,,31,64,85,45
1433897175332,48.245787333,16.431553,137.4,28.3,1007.07,,,,,31,63,85,45
1433897175540,48.245787333,16.431553,137.4,28.3,1007.11,,,,,31,64,85,45
1433897175748,48.245787333,16.431553,137.4,28.3,1007.17,,,,,31,63,85,45
1433897175956,48.245787333,16.431553,137.4,28.3,1007.21,,,,,31,63,85,45
1433897176162,48.245787333,16.431553,137.4,28.3,1007.12,,,,,31,63,85,45
1433897176371,48.245787333,16.431553,137.4,28.4,1007.09,,,,,31,63,85,45
1433897176578,48.245787333,16.431553,137.4,28.4,1007.14,,,,,31,63,85,45
1433897176786,48.245787333,16.431553,137.4,28.4,1007.12,,,,,31,63,85,45
1433897176993,48.245787333,16.431553,137.4,28.4,1007.14,,,,,31,63,85,45
1433897177201,48.245787333,16.431553,137.4,28.4,1007.12,,,,,31,63,85,45
1433897177407,48.245787333,16.431553,137.4,28.4,1007.19,,,,,31,63,85,45
1433897177615,48.245787333,16.431553,137.4,28.4,1007.12,,,,,31,63,85,45
1433897177822,48.245787333,16.431553,137.4,28.4,1007.12,,,,,31,63,84,45
1433897178030,48.245787333,16.431553,137.4,28.4,1007.16,,,,,31,63,84,45
1433897178238,48.245787333,16.431553,137.4,28.4,1007.18,,,,,31,63,84,45
1433897178445,48.245787333,16.431553,137.4,28.4,1007.14,,,,,30,63,84,45
1433897178653,48.245787333,16.431553,137.4,28.4,1007.17,,,,,31,63,84,45
1433897178860,48.245787333,16.431553,137.4,28.5,1007.18,,,,,31,63,84,45
1433897179067,48.245787333,16.431553,137.4,28.5,1007.14,,,,,31,63,84,45
1433897179274,48.245787333,16.431553,137.4,28.5,1007.15,,,,,31,63,84,45
1433897179482,48.245787333,16.431553,137.4,28.5,1007.15,,,,,30,63,84,45
1433897179692,48.245787333,16.431553,137.4,28.5,1007.05,,,,,30,63,84,45
1433897179900,48.245787333,16.431553,137.4,28.5,1007.09,,,,,30,63,84,45
1433897180107,48.245787333,16.431553,137.4,28.5,1007.12,,,,,30,63,84,45
1433897180315,48.245787333,16.431553,137.4,28.5,1007.1,,,,,30,64,84,45
1433897180522,48.245787333,16.431553,137.4,28.5,1007.13,,,,,30,64,84,45
1433897180729,48.245787333,16.431553,137.4,28.5,1007.1,,,,,30,64,84,45
1433897180936,48.245787333,16.431553,137.4,28.5,1007.08,,,,,31,64,84,45
1433897181144,48.245787333,16.431553,137.4,28.5,1007.18,,,,,30,64,84,45
1433897181352,48.245787333,16.431553,137.4,28.6,1007.17,,,,,30,64,84,45
1433897181559,48.245787333,16.431553,137.4,28.6,1007.19,,,,,30,64,84,45
1433897181768,48.245787333,16.431553,137.4,28.6,1007.15,,,,,30,64,84,45
1433897181975,48.245787333,16.431553,137.4,28.6,1007.12,,,,,30,64,84,45
1433897182183,48.245787333,16.431553,137.4,28.6,1007.14,,,,,30,64,84,45
1433897182391,48.245787333,16.431553,137.4,28.6,1007.07,,,,,30,64,84,45
1433897182599,48.245787333,16.431553,137.4,28.6,1007.19,,,,,30,64,84,45
1433897182806,48.245787333,16.431553,137.4,28.6,1007.06,,,,,30,64,84,45
1433897183013,48.245787333,16.431553,137.4,28.6,1007.07,,,,,30,64,84,45
1433897183221,48.245787333,16.431553,137.4,28.6,1007.11,,,,,30,64,84,45
1433897183429,48.245787333,16.431553,137.4,28.6,1007.16,,,,,30,64,84,45
1433897183637,48.245787333,16.431553,137.4,28.6,1007.08,,,,,30,64,84,45
1433897183843,48.245787333,16.431553,137.4,28.6,1007.08,,,,,30,64,84,45
1433897184049,48.245787333,16.431553,137.4,28.6,1007.04,,,,,30,64,84,45
1433897184258,48.245787333,16.431553,137.4,28.6,1007.08,,,,,30,64,84,45
1433897184465,48.245787333,16.431553,137.4,28.6,1007.04,,,,,30,64,84,45
1433897184673,48.245787333,16.431553,137.4,28.7,1007.11,,,,,30,64,84,45
1433897184881,48.245787333,16.431553,137.4,28.7,1007.2,,,,,30,64,85,45
1433897185088,48.245787333,16.431553,137.4,28.7,1007.07,,,,,30,64,84,45
1433897185296,48.245787333,16.431553,137.4,28.7,1007.1,,,,,30,64,84,45
1433897185502,48.245787333,16.431553,137.4,28.7,1007.04,,,,,30,64,85,45
1433897185709,48.245787333,16.431553,137.4,28.7,1007.09,,,,,30,64,84,45
1433897185916,48.245787333,16.431553,137.4,28.7,1007.08,,,,,30,64,84,45
1433897186122,48.245787333,16.431553,137.4,28.7,1007.13,,,,,30,64,84,45
1433897186329,48.245787333,16.431553,137.4,28.7,1007.11,,,,,30,64,84,45
1433897186536,48.245787333,16.431553,137.4,28.7,1007.12,,,,,30,64,84,45
1433897186743,48.245787333,16.431553,137.4,28.7,1007.16,,,,,32,64,84,45
1433897186951,48.245787333,16.431553,137.4,28.7,1007.09,,,,,32,64,84,45
1433897187159,48.245787333,16.431553,137.4,28.7,1007.07,,,,,32,64,84,45
1433897187367,48.245787333,16.431553,137.4,28.7,1007.05,,,,,32,64,85,45
1433897187575,48.245787333,16.431553,137.4,28.7,1007.15,,,,,32,64,85,45
1433897187781,48.245787333,16.431553,137.4,28.7,1007.15,,,,,31,64,85,45
1433897187989,48.245787333,16.431553,137.4,28.8,1007.13,,,,,31,64,85,45
1433897188197,48.245787333,16.431553,137.4,28.8,1007.06,,,,,31,64,85,45
1433897188405,48.245787333,16.431553,137.4,28.8,1007.13,,,,,30,64,85,45
1433897188612,48.245787333,16.431553,137.4,28.8,1007.08,,,,,30,64,85,45
1433897188819,48.245787333,16.431553,137.4,28.8,1007.1,,,,,30,64,85,45
1433897189026,48.245787333,16.431553,137.4,28.8,1007.05,,,,,30,64,85,45
1433897189233,48.245787333,16.431553,137.4,28.8,1007.09,,,,,30,63,84,45
1433897189440,48.245787333,16.431553,137.4,28.8,1007.02,,,,,30,64,85,45
1433897189647,48.245787333,16.431553,137.4,28.8,1007.15,,,,,30,63,84,45
1433897189855,48.245787333,16.431553,137.4,28.8,1007.14,,,,,30,64,84,45
1433897190062,48.245787333,16.431553,137.4,28.8,1007.1,,,,,31,64,84,45
1433897190269,48.245787333,16.431553,137.4,28.8,1007.16,,,,,31,64,84,45
1433897190477,48.245787333,16.431553,137.4,28.8,1007.06,,,,,30,64,84,45
1433897190684,48.245787333,16.431553,137.4,28.8,1007.11,,,,,30,64,84,45
1433897190892,48.245787333,16.431553,137.4,28.8,1007.07,,,,,30,64,84,45
1433897191099,48.245787333,16.431553,137.4,28.8,1007.07,,,,,30,64,84,45
1433897191305,48.245787333,16.431553,137.4,28.8,1007.07,,,,,30,64,84,45
1433897191513,48.245787333,16.431553,137.4,28.8,1007.07,,,,,30,64,84,45
1433897191721,48.245787333,16.431553,137.4,28.8,1007.15,,,,,30,65,84,45
1433897191928,48.245787333,16.431553,137.4,28.8,1007.06,,,,,30,65,84,45
1433897192136,48.245787333,16.431553,137.4,28.8,1007.07,,,,,30,64,84,45
1433897192343,48.245787333,16.431553,137.4,28.8,1007.13,,,,,30,65,84,45
1433897192552,48.245787333,16.431553,137.4,28.8,1007.1,,,,,30,64,84,45
1433897192762,48.245787333,16.431553,137.4,28.8,1007.08,,,,,30,64,84,45
1433897192970,48.245787333,16.431553,137.4,28.8,1007.06,,,,,30,64,84,45
1433897193177,48.245787333,16.431553,137.4,28.8,1007.08,,,,,30,64,84,45
1433897193383,48.245787333,16.431553,137.4,28.8,1007.15,,,,,30,64,84,45
1433897193590,48.245787333,16.431553,137.4,28.8,1007.18,,,,,30,65,84,45
1433897193798,48.245787333,16.431553,137.4,28.8,1007.05,,,,,30,65,84,45
1433897194005,48.245787333,16.431553,137.4,28.8,1007.07,,,,,30,65,84,45
1433897194213,48.245787333,16.431553,137.4,28.8,1007.09,,,,,30,65,86,45
1433897194420,48.245787333,16.431553,137.4,28.9,1007.1,,,,,30,65,86,45
1433897194626,48.245787333,16.431553,137.4,28.8,1007.09,,,,,30,66,86,45
1433897194834,48.245787333,16.431553,137.4,28.9,1007.05,,,,,30,66,86,45
1433897195042,48.245787333,16.431553,137.4,28.9,1007.1,,,,,30,66,86,45
1433897195250,48.245787333,16.431553,137.4,28.9,1007.07,,,,,30,66,86,45
1433897195459,48.245787333,16.431553,137.4,28.9,1007.13,,,,,30,65,86,45
1433897195665,48.245787333,16.431553,137.4,28.9,1007.11,,,,,30,65,86,45
1433897195873,48.245787333,16.431553,137.4,28.9,1007.06,,,,,30,65,86,45
1433897196080,48.245787333,16.431553,137.4,28.9,1007.08,,,,,30,65,86,45
1433897196287,48.245787333,16.431553,137.4,28.9,1007.13,,,,,30,65,86,45
1433897196494,48.245787333,16.431553,137.4,28.9,1007.11,,,,,30,65,87,45
1433897196702,48.245787333,16.431553,137.4,28.9,1007.13,,,,,30,65,87,45
1433897196910,48.245787333,16.431553,137.4,28.8,1007.1,,,,,30,65,87,45
1433897197117,48.245787333,16.431553,137.4,28.8,1007.13,,,,,30,65,87,45
1433897197324,48.245787333,16.431553,137.4,28.8,1007.03,,,,,30,65,87,45
1433897197531,48.245787333,16.431553,137.4,28.8,1007.06,,,,,30,65,87,45
1433897197739,48.245787333,16.431553,137.4,28.8,1007.07,,,,,30,65,87,45
1433897197946,48.245787333,16.431553,137.4,28.8,1007.2,,,,,30,66,87,45
1433897198152,48.245787333,16.431553,137.4,28.8,1006.98,,,,,30,66,87,45
1433897198360,48.245787333,16.431553,137.4,28.8,1007.04,,,,,30,66,87,45
1433897198568,48.245787333,16.431553,137.4,28.8,1007.06,,,,,30,65,87,45
1433897198774,48.245787333,16.431553,137.4,28.8,1007.04,,,,,30,66,87,45
1433897198982,48.245787333,16.431553,137.4,28.8,1007.08,,,,,30,66,87,45
1433897199189,48.245787333,16.431553,137.4,28.8,1007.04,,,,,31,66,87,45
1433897199396,48.245787333,16.431553,137.4,28.8,1007.1,,,,,31,66,87,45
1433897199604,48.245787333,16.431553,137.4,28.8,1007.04,,,,,31,66,88,45
1433897199814,48.245787333,16.431553,137.4,28.8,1007.08,,,,,31,66,88,45
1433897200020,48.245787333,16.431553,137.4,28.8,1007.05,,,,,31,66,88,45
1433897200228,48.245787333,16.431553,137.4,28.8,1007.02,,,,,30,66,88,45
1433897200437,48.245787333,16.431553,137.4,28.8,1007.14,,,,,30,66,88,45
1433897200646,48.245787333,16.431553,137.4,28.9,1007.06,,,,,30,66,88,45
1433897200853,48.245787333,16.431553,137.4,28.9,1007.07,,,,,30,66,88,45
1433897201060,48.245787333,16.431553,137.4,28.9,1007.09,,,,,30,66,88,45
1433897201268,48.245787333,16.431553,137.4,28.9,1007.1,,,,,30,66,88,45
1433897201475,48.245787333,16.431553,137.4,28.9,1007.1,,,,,30,66,88,45
1433897201682,48.245787333,16.431553,137.4,28.9,1007.06,,,,,30,66,88,45
1433897201889,48.245787333,16.431553,137.4,28.9,1007.07,,,,,30,66,88,45
1433897202096,48.245787333,16.431553,137.4,28.9,1007,,,,,30,66,91,45
1433897202304,48.245787333,16.431553,137.4,28.9,1007.08,,,,,30,66,90,45
1433897202512,48.245787333,16.431553,137.4,28.9,1007.08,,,,,30,66,91,45
1433897202719,48.245787333,16.431553,137.4,28.9,1007.1,,,,,30,66,91,45
1433897202926,48.245787333,16.431553,137.4,28.9,1007.07,,,,,30,66,91,45
1433897203134,48.245787333,16.431553,137.4,28.9,1007.17,,,,,30,66,93,45
1433897203341,48.245787333,16.431553,137.4,28.8,1007.17,,,,,30,66,93,45
1433897203549,48.245787333,16.431553,137.4,28.8,1007.12,,,,,30,66,92,45
1433897203757,48.245787333,16.431553,137.4,28.8,1007.06,,,,,30,66,93,45
1433897203966,48.245787333,16.431553,137.4,28.8,1007.02,,,,,30,66,93,45
1433897204173,48.245787333,16.431553,137.4,28.8,1007.13,,,,,30,66,93,45
1433897204382,48.245787333,16.431553,137.4,28.8,1007.03,,,,,30,66,93,45
1433897204592,48.245787333,16.431553,137.4,28.9,1007.13,,,,,30,66,93,45
1433897204800,48.245787333,16.431553,137.4,28.9,1007.12,,,,,30,66,93,45
1433897205007,48.245787333,16.431553,137.4,28.9,1007.11,,,,,30,66,93,45
1433897205214,48.245787333,16.431553,137.4,28.9,1007.07,,,,,31,66,94,45
1433897205422,48.245787333,16.431553,137.4,28.9,1007.06,,,,,31,66,94,45
1433897205630,48.245787333,16.431553,137.4,28.8,1007.09,,,,,31,66,94,45
1433897205837,48.245787333,16.431553,137.4,28.9,1007.05,,,,,31,66,94,46
1433897206044,48.245787333,16.431553,137.4,28.9,1007.15,,,,,31,65,94,46
1433897206252,48.245787333,16.431553,137.4,28.9,1007.07,,,,,31,65,94,46
1433897206459,48.245787333,16.431553,137.4,28.9,1007.19,,,,,31,65,94,46
1433897206667,48.245787333,16.431553,137.4,28.9,1007.17,,,,,31,65,94,46
1433897206874,48.245787333,16.431553,137.4,28.9,1007.11,,,,,31,65,94,46
1433897207082,48.245787333,16.431553,137.4,28.9,1007.09,,,,,31,66,94,46
1433897207289,48.245787333,16.431553,137.4,28.9,1007.03,,,,,31,65,93,46
1433897207497,48.245787333,16.431553,137.4,28.9,1007.04,,,,,31,66,94,46
1433897207704,48.245787333,16.431553,137.4,28.9,1007.11,,,,,31,66,94,46
1433897207911,48.245787333,16.431553,137.4,28.9,1007.06,,,,,31,66,94,46
1433897208120,48.245787333,16.431553,137.4,28.9,1007.09,,,,,30,66,95,45
1433897208328,48.245787333,16.431553,137.4,28.9,1007.14,,,,,31,67,94,46
1433897208537,48.245787333,16.431553,137.4,28.9,1007.13,,,,,31,67,95,46
1433897208744,48.245787333,16.431553,137.4,28.9,1007.16,,,,,31,68,95,46
1433897208952,48.245787333,16.431553,137.4,28.9,1007.19,,,,,31,68,95,46
1433897209159,48.245787333,16.431553,137.4,28.9,1007.12,,,,,31,68,95,46
1433897209365,48.245787333,16.431553,137.4,28.9,1007.15,,,,,31,68,96,46
1433897209573,48.245787333,16.431553,137.4,28.9,1007.12,,,,,31,68,96,46
1433897209781,48.245787333,16.431553,137.4,28.9,1007.09,,,,,31,68,96,46
1433897209989,48.245787333,16.431553,137.4,28.9,1007.12,,,,,31,68,96,46
1433897210197,48.245787333,16.431553,137.4,28.9,1007.08,,,,,31,68,96,46
1433897210405,48.245787333,16.431553,137.4,28.9,1007.08,,,,,31,68,96,46
1433897210614,48.245787333,16.431553,137.4,28.9,1007.09,,,,,31,68,96,46
1433897210820,48.245787333,16.431553,137.4,28.9,1007.17,,,,,31,68,96,46
1433897211028,48.245787333,16.431553,137.4,28.9,1007.13,,,,,31,68,97,46
1433897211236,48.245787333,16.431553,137.4,28.9,1007.12,,,,,31,68,96,46
1433897211444,48.245787333,16.431553,137.4,28.9,1007.09,,,,,31,68,97,46
1433897211650,48.245787333,16.431553,137.4,28.9,1007.13,,,,,31,67,96,47
1433897211857,48.245787333,16.431553,137.4,28.9,1007.12,,,,,31,67,96,47
1433897212064,48.245787333,16.431553,137.4,28.9,1007.14,,,,,31,67,96,47
1433897212271,48.245787333,16.431553,137.4,28.9,1007.12,,,,,31,67,97,48
1433897212480,48.245787333,16.431553,137.4,28.9,1007.09,,,,,31,67,97,48
1433897212688,48.245787333,16.431553,137.4,28.9,1007.18,,,,,31,67,97,48
1433897212896,48.245787333,16.431553,137.4,28.9,1007.05,,,,,31,67,97,48
1433897213104,48.245787333,16.431553,137.4,29,1007.03,,,,,30,67,97,49
1433897213312,48.245787333,16.431553,137.4,29,1007.05,,,,,30,68,97,49
1433897213519,48.245787333,16.431553,137.4,29,1007.01,,,,,30,68,97,49
1433897213725,48.245787333,16.431553,137.4,29,1007.11,,,,,31,68,97,49
1433897213933,48.245787333,16.431553,137.4,29,1007.05,,,,,34,68,97,49
1433897214140,48.245787333,16.431553,137.4,29,1007.11,,,,,36,68,97,49
1433897214347,48.245787333,16.431553,137.4,29,1007.07,,,,,38,68,97,49
1433897214554,48.245787333,16.431553,137.4,29,1007.1,,,,,39,69,97,49
1433897214761,48.245787333,16.431553,137.4,29,1007.07,,,,,39,69,97,49
1433897214968,48.245787333,16.431553,137.4,29,1007.03,,,,,40,69,97,49
1433897215176,48.245787333,16.431553,137.4,29.1,1007.04,,,,,40,69,97,49
1433897215383,48.245787333,16.431553,137.4,29.1,1007.01,,,,,40,69,97,49
1433897215596,48.245787333,16.431553,137.4,29.1,1007.07,,,,,38,69,97,49
1433897215804,48.245787333,16.431553,137.4,29.1,1007.08,,,,,36,69,97,49
1433897216011,48.245787333,16.431553,137.4,29.1,1007.06,,,,,35,69,97,49
1433897216218,48.245787333,16.431553,137.4,29.1,1007.05,,,,,35,69,97,49
1433897216425,48.245787333,16.431553,137.4,29.1,1007.05,,,,,34,69,97,49
1433897216631,48.245787333,16.431553,137.4,29.2,1007.12,,,,,34,69,97,49
1433897216839,48.245787333,16.431553,137.4,29.2,1007.16,,,,,33,69,97,49
1433897217047,48.245787333,16.431553,137.4,29.2,1007.11,,,,,33,69,97,49
1433897217254,48.245787333,16.431553,137.4,29.2,1007.01,,,,,33,69,97,49
1433897217461,48.245787333,16.431553,137.4,29.2,1007.07,,,,,32,70,97,49
1433897217669,48.245787333,16.431553,137.4,29.2,1007.09,,,,,32,69,97,48
1433897217876,48.245787333,16.431553,137.4,29.3,1007.05,,,,,32,69,97,48
1433897218084,48.245787333,16.431553,137.4,29.4,1006.78,,,,,32,70,98,48
1433897218292,48.245787333,16.431553,137.4,29.8,1006.09,,,,,32,69,98,48
1433897218501,48.245787333,16.431553,137.4,30.3,1005.93,,,,,32,69,98,48
1433897218707,48.245787333,16.431553,137.4,30.6,1006.26,,,,,32,69,98,48
1433897218915,48.245787333,16.431553,137.4,30.7,1006.77,,,,,32,69,98,48
1433897219121,48.245787333,16.431553,137.4,30.7,1006.92,,,,,32,69,98,48
1433897219328,48.245787333,16.431553,137.4,30.7,1007.19,,,,,32,69,98,48
1433897219535,48.245787333,16.431553,137.4,30.5,1007.42,,,,,31,69,98,48
1433897219742,48.245787333,16.431553,137.4,30.4,1007.1,,,,,31,69,98,48
1433897219950,48.245787333,16.431553,137.4,30.2,1007.44,,,,,31,69,98,47
1433897220157,48.245787333,16.431553,137.4,30.1,1007.35,,,,,31,69,98,47
1433897220364,48.245787333,16.431553,137.4,30,1007.34,,,,,31,69,98,48
1433897220572,48.245787333,16.431553,137.4,29.9,1007.09,,,,,31,68,98,47
1433897220780,48.245787333,16.431553,137.4,29.9,1007.12,,,,,31,68,98,47
1433897220988,48.245787333,16.431553,137.4,29.8,1007.28,,,,,31,68,97,47
